ConversionId,Multiplier,ConvertFromQty,ConvertFromUom,ConvertToQty,ConvertToUom
P-26170,,1.0,ea,125.0,g
P-16305,,1.0,ea,112.0,g
P-26047,,50.0,ea,2500.0,g
P-26631,,24.0,ea,4080.0,g
P-26057,,1.0,ea,50.0,g
P-26056,,1.0,ea,90.0,g
P-44587,,1.0,ea,50.0,g
P-26481,,1.0,ea,50.0,g
P-52620,,8.0,piece,40.0,g
P-51510,,4.0,PTN,160.0,g
P-50398,,12.0,CT,360.0,g
P-61796,,10.0,CT,1800.0,g
P-35713,,185.0,ea,24050.0,g
P-51508,,2.0,slice,57.0,g
P-56795,,1.0,ea,120.0,g
P-50809,,18.0,slice,936.0,g
P-50439,,3.0,piece,45.0,g
P-57631,,1.0,each,53.0,g
P-26318,,10.0,ea,490.0,g
P-61769,,8.0,PIE,2880.0,g
P-55238,,120.0,ea,24000.0,g
P-43635,,25.0,ea,6250.0,g
P-37297,,1.0,each,50.0,g
P-53056,,13.0,PTN,1170.0,g
P-52222,,1.0,ea,25.0,g
P-26965,,12.0,piece,1440.0,g
P-28369,,1.0,ea,35.0,g
P-28372,,1.0,slice,14.0,g
P-28373,,1.0,un,185.0,g
P-52942,,1.0,each,72.0,g
P-51230,,1.0,srvg,25.0,ml
P-45255,,70.0,piece,4550.0,g
P-52994,,35.0,each,455.0,g
P-44392,,8.0,each,400.0,g
P-44506,,4.0,each,160.0,g
P-43737,,20.0,each,1000.0,g
P-51826,,1.0,PTN,7.0,g
P-61508,,8.0,ea,4000.0,g
P-46509,,3.0,PTN,450.0,g
P-5548,,3.0,full in,19090.0,g
P-5960,,1.0,full in,6726.0,g
P-61646,,100.0,ea,5721.0,g
P-60970,,1.0,each,300.0,g
P-54644,,16.0,PTN,6720.0,g
P-54667,,16.0,PTN,7200.0,g
P-53088,,6.0,each,2580.0,g
P-41727,,15.0,PTN,4927.0,g
P-62403,,1.0,each,261.0,g
P-53361,,24.0,ea,4250.0,g
P-51518,,1.0,PTN,113.4,g
P-55099,,1.0,PTN,170.0,g
P-47324,,180.0,each,8465.0,g
P-48863,,12.0,CT,2241.0,g
P-51018,,5.0,each,1145.0,g
P-55422,,2.5,1L,2500.0,g
P-44353,,7.0,PTN,653.0,g
P-47610,,1.0,PTN,485.0,g
P-47267,,1.0,PTN,455.0,g
P-55669,,1.0,PTN,113.4,g
P-53955,,40.0,each,4454.0,g
P-47226,,1.0,PTN,5.0,g
P-47228,,1.0,PTN,172.0,g
P-46641,,30.0,PTN,5160.0,g
P-52088,,10.0,PTN,2000.0,g
P-46862,,20.0,slice,454.0,g
P-53906,,12.0,each,835.0,g
P-53970,,16.0,each,2504.0,g
P-51516,,1.0,PTN,40.5,g
P-53938,,12.0,each,456.0,g
P-62442,,1.0,CT,14.0,g
P-14282,,48.0,ea,4400.0,g
P-50705,,1.0,ea,52.2,g
P-62549,,8.0,piece,84.0,g
P-51231,,250.0,each,12500.0,g
P-40407,,1.0,1UN,230.5,g
P-56910,,1.0,PTN,122.0,g
P-53814,,1.0,ea,140.0,g
P-51988,,40.0,PTN,12500.0,g
P-51134,,2.0,un,100.0,g
P-14366,,540.0,piece,17500.0,g
P-22963,,1.0,ea,207.0,ml
P-53314,,1.0,CT,203.8,g
P-54556,,24.0,slice,1690.0,g
P-9779,,768.0,slice,11250.0,g
P-53742,,1.0,each,105.02,g
P-49970,,72.0,CT,17040.0,g
P-51224,,1.0,each,180.0,g
P-7367,,216.0,ea,41810.0,g
P-55459,,56.0,CT,28000.0,g
P-45964,,110.0,ea,15820.0,g
P-36868,,10.0,ea,1878.294,g
P-44497,,6.0,each,156.0,g
P-52753,,1.0,ea,52.0,g
P-7166,,56.0,CT,20000.0,g
P-7637,,1.0,srvg,59.14,ml
P-50505,,2.0,each,120.0,ml
P-53834,,36.0,CT,3617.6,g
P-51382,,44.0,each,5070.0,g
P-55252,,402.0,CT,20400.0,g
P-44907,,48.0,PTN,2040.0,g
P-62434,,1.0,srvg,40.0,g
P-14200,,3.0,PTN,1075.0,g
P-53947,,120.0,piece,8500.0,g
P-38314,,1.0,ea,50.0,g
P-44438,,1.0,PTN,500.0,g
P-13890,,30.0,slice,1500.0,g
P-27418,,1.0,ea,120.0,g
P-24618,,1.0,PTN,134.0,g
P-13944,,1.0,ea,118.0,g
P-54881,,36.0,PTN,580.0,g
P-28225,,1.0,PTN,300.0,g
P-50667,,1.0,PTN,250.0,g
P-42552,,1.0,pak,300.0,g
P-42553,,1.0,pak,300.0,g
P-42554,,1.0,pak,300.0,g
P-42555,,1.0,pak,300.0,g
P-42556,,1.0,pak,300.0,g
P-42558,,1.0,pak,300.0,g
P-42557,,1.0,pak,300.0,g
P-47207,,1.0,PTN,465.0,g
P-50994,,1.0,PTN,300.0,g
P-47208,,1.0,PTN,365.0,g
P-37871,,1.0,ea,250.0,g
P-53634,,6.0,slice,810.0,g
P-50799,,18.0,slice,1350.0,g
P-43638,,2.0,ea,730.0,ml
P-43637,,1.0,ea,365.0,ml
P-36815,,2.0,ea,730.0,ml
P-44309,,1.0,PTN,365.0,ml
P-50627,,2.0,srvg,730.0,ml
P-39135,,2.0,ea,730.0,ml
P-36066,,3.0,ea,1095.0,ml
P-50658,,0.75,CT,75.0,g
P-62841,,4.0,piece,454.0,g
P-48520,,22.0,slice,954.0,g
P-44512,,12.0,each,1980.0,g
P-51255,,1.0,PTN,250.0,g
P-51086,,6.0,CT,342.0,g
P-47805,,1.0,PTN,250.0,g
P-53310,,1.0,CT,230.0,g
P-52951,,6.0,CT,720.0,g
P-50725,,16.0,ea,454.0,g
P-7523,,16.0,ea,454.0,g
P-61959,,24.0,each,1200.0,g
P-48635,,1.0,each,450.0,g
P-47509,,2.0,each,4.0,g
P-55079,,1.0,CT,53.0,g
P-14076,,6.0,PTN,700.0,g
P-14077,,6.0,PTN,1400.0,g
P-54069,,1.0,each,106.0,g
P-47362,,2.0,ea,257.0,g
P-51225,,2.0,ea,1000.0,ml
P-50949,,2.0,srvg,1170.0,g
P-36793,,2.0,ea,350.0,g
P-49035,,4.0,each,350.0,g
P-50950,,2.0,srvg,1170.0,g
P-50954,,2.0,ea,1150.0,g
P-50947,,2.0,ea,1400.0,g
P-47366,,12.0,each,600.0,g
P-51133,,1.0,ea,500.0,g
P-50723,,1.0,srvg,650.0,g
P-50641,,1.0,un,650.0,g
P-49636,,12.0,ea,1440.0,g
P-14833,,1.0,PTN,500.0,g
P-47365,,2.0,each,100.0,g
P-33556,,1.0,each,220.0,g
P-64456,,9.0,PTN,1026.0,g
P-64513,,1.0,PTN,350.0,g
P-44585,,8.0,piece,84.0,g
P-64944,,1.0,PTN,136.0,g
P-60812,,1.0,each,120.0,g
P-62629,,100.0,each,9500.0,g
P-47243,,1.0,PTN,34.2,g
P-62520,,1.0,PTN,197.0,g
P-62597,,1.0,PTN,193.0,g
P-60813,,1.0,ea,245.0,g
P-62284,,16.0,ea,954.0,g
P-50776,,12.0,CT,3140.0,g
P-7570,,1.0,ea,34.2,g
P-22037,,1.0,slice,70.0,g
P-22029,,1.0,slice,70.0,g
P-22032,,1.0,slice,70.0,g
P-48485,,1.0,slice,70.0,g
P-50510,,1.0,slice,70.0,g
P-22030,,1.0,slice,100.0,g
P-63831,,1.0,slice,100.0,g
P-38172,,1.0,PTN,100.0,g
P-22048,,1.0,slice,100.0,g
P-22042,,1.0,slice,100.0,g
P-22049,,1.0,slice,100.0,g
P-63830,,1.0,slice,100.0,g
P-38170,,1.0,PTN,100.0,g
P-13850,,30.0,slice,5105.0,g
P-53808,,36.0,CT,2141.0,g
P-55093,,48.0,CT,2400.0,g
P-33780,,1.0,ea,113.0,g
P-50612,,1.5,1L,1500.0,ml
P-50614,,12.0,CT,3040.0,g
P-55184,,4.0,ea,328.0,ml
P-36780,,2.0,ea,328.0,ml
P-56681,,2.0,ea,328.0,ml
P-64672,,1.0,CT,45.0,g
P-64039,,6.0,slice,1020.0,g
P-32664,,1.0,each,61.0,g
P-55707,,1.0,PTN,185.0,g
P-55709,,1.0,PTN,185.0,g
P-62293,,1.0,PTN,185.0,g
P-62023,,1.0,ROLL,155.0,g
P-54581,,22.0,slice,38.0,g
,,,,,
