ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Freshwater Withdrawals (ml),Stress-Weighted Water Use (ml)
R-12345,GRL|Pancakes|Strawberry,OK - GRILL KITCHEN BRUNCH,360.0,425.1133737843552,0.23930773895627017,60001.15186380327,2800118.80509625
R-68698,GRL|Vegan Breakfast Sandwich,OK - GRILL KITCHEN BREAKFAST,216.00000000000054,489.64710040636595,0.536129931738161,78166.60487509046,2413890.146220261
R-68023,SAMOSA|Breakfast,OK - SIDES,1.0,0.0,0.0,0.0,0.0
R-56827,GLB|Chickpea Vindaloo,OK - GLOBAL KITCHEN ,487.0000024000001,528.0331209781593,0.33881053881782297,121797.42585950273,1980772.1940514173
R-64992,GRL|Potato Chips,OK - GRILL KITCHEN DAY,80.0,31.760047640071466,0.04000006000009,208.00031200046803,6264.009396014094
R-61625,SIDE|Coleslaw,SPECIALS,125.0,125.42785270403917,0.10891956855177555,14443.296812595461,872068.719073374
R-60820,SIDES|Mashed Potato|VEGAN,OK - SIDES,150.0,145.06061663265305,0.07546048135062118,5170.9764532241925,377882.0135852071
R-60528,SQ|COUS COUS,OK - SQUARE MEAL,0.0,0.0,0.0,0.0,0.0
R-68133,SQR|Bulgogi Meatloaf,OK - SQUARE MEAL,180.0,2242.2486991590727,1.769288617902142,92503.54334383132,3453370.38850166
R-28323,SQR|Butter Chicken,OK - SQUARE MEAL,225.0,536.9384763340377,0.852023446582886,108676.35002475636,879362.4314705887
R-38518,SQR|Citrus Cous-Cous 170g,OK - SQUARE MEAL,170.0,141.07387752699216,0.11961450685976174,31226.945416967417,960763.0332803112
R-62626,SQR|Corn Salad,OK - SIDES,120.0,108.95076687039762,0.09806747213545541,5460.214917658231,91057.68985931666
R-64988,SQR|Fish & Chips|1pc,OK - SQUARE MEAL,385.50000002625,687.6869105296882,0.701769793175443,129300.15116816122,1385735.7599592272
R-68137,SQR|Halloumi & Chips|1pc,OK - SQUARE MEAL,375.50000002625,1029.8665983960168,0.9116919385520058,139910.00917477722,6751864.390355029
R-62633,SQR|Herb Salad,OK - SIDES,50.0,37.6475547763261,0.056221462066608906,5546.670716475067,205655.23765164157
R-56822,SQR|Korean Spinach,OK - SQUARE MEAL,120.0,118.16054400000002,0.14025709714285717,19611.669257142858,950563.5462857143
R-45134,SQR|Lentil Loaf|Vegan,OK - SQUARE MEAL,270.0,369.91964913567296,0.19268032934499846,53145.21594377015,2321670.771998296
R-60607,SQR|Minted Peas,OK - SQUARE MEAL,80.0,128.42369378684805,0.11371042012788789,7497.8413046087335,360531.7897067301
R-55166,SQR|Pasta Bar w Protien,OK - SQUARE MEAL,403.0,1599.411599243399,2.286410899030741,245440.87765488937,7884248.301961541
R-28313,SQR|Perogies,OK - SQUARE MEAL,220.0,724.076260342291,0.595251634027316,90946.75202625646,4899421.759012599
R-68701,SQR|Short Rib Bibimbap Bowl,OK- VEGETARIAN KITCHEN FEATURE,372.0,2791.8002096752416,2.1033397869621155,176691.8002740111,5035651.533134809
R-67986,SQR|Vegetarian Biryani,OK - SQUARE MEAL,222.5,353.7362519707478,0.24484330377506805,78584.62161823467,1565276.5012023314
R-68127,SQR|Zaatar Chicken Cutlet,OK - SQUARE MEAL,270.0,760.4929525583144,1.3084249232623002,95284.67005419795,3475321.976033453
R-68134,SQR|Zaatar Eggplant Cutlet,OK - SQUARE MEAL,370.0,550.2607303360921,0.4692796241170012,103448.3880029159,4895251.164067641
R-61778,ALF|Flatbread|4 Cheese,OK - AL FORNO,269.9999527500165,1359.3599280619,1.3196999300700243,248476.48019280692,11752436.394174887
R-61749,ALF|Flatbread|BBQ Chicken,OK - AL FORNO,329.9999527500165,1110.9650440746018,2.0280338339927457,153965.59281154428,4300576.257757132
R-68122,ALF|Flatbread|Beef Onion|TMRW,OK - AL FORNO,359.9999527500165,619.8097538572763,0.6243885142660217,107598.49618141977,4372675.100896765
R-50859,ALF|Flatbread|Bruschetta,OK - AL FORNO,299.9999527500165,583.5412572450218,0.5847044188699106,111612.30864241217,4610224.159313202
R-50788,ALF|Flatbread|Caprese,OK - AL FORNO,317.9999527500165,750.9472049266526,0.7636968680634346,143397.0755247402,6248704.154534914
R-50858,ALF|Flatbread|Greek,OK - AL FORNO,284.9999527500165,532.9604270709264,0.4959566400850325,95981.80386483434,3718712.800534292
R-61498,ALF|Flatbread|Hawaii Five-0,OK - AL FORNO,284.9999527500165,1094.8849580363897,1.3028422106822695,213830.9337387253,7500400.5492769275
R-50562,ALF|Flatbread|Italian,OK - AL FORNO,230.99995275001655,725.8696655064432,0.8393576053140352,145941.1243143686,4982749.058527149
R-56337,ALF|Flatbread|Mediterranean,OK - AL FORNO,229.99995275001655,443.11112632276973,0.4430876257221984,92024.15084498085,3549643.835261844
R-61779,ALF|Flatbread|Mushroom Pesto,OK - AL FORNO,289.9999527500165,630.7595452030627,0.6560934798920885,123323.95928533362,4992162.739222337
R-50590,ALF|Flatbread|OK,OK - AL FORNO,249.99995275001655,443.1052625063446,0.45740918932928376,91017.97889651064,3518602.575841554
R-50824,ALF|Flatbread|Pulled Pork,OK - AL FORNO,359.9999527500165,1892.5305848035287,2.335836790523932,350651.71469164535,11650236.131118925
R-61742,ALF|Flatbread|Shrimp Pesto,OK - AL FORNO,262.4999527762666,1669.832719890154,0.8386756761941391,161741.97612685192,6355885.021971458
R-50896,ALF|Flatbread|Smoked Salmon,OK - AL FORNO,224.99995275001655,599.6389762519924,0.6941255824125918,151550.39772516387,3697208.309034485
R-50540,ALF|Moussaka,OK - AL FORNO,420.00006720001073,2739.3635662352945,2.3106283823529408,160797.794,6697520.070941175
R-61659,ALF|Pasta|Cauliflower Cheese,OK - AL FORNO,300.0,670.9898087878073,0.6432145578016258,93994.00513692021,4358198.3150863135
R-56505,ALF|Pasta|Chicken Alfredo,OK - AL FORNO,380.0,1093.32411073383,1.3695043556969637,166090.251359038,7068015.8308707485
R-51303,ALF|Pasta|Chorizo Penne,OK - AL FORNO,457.0,1174.9834184794045,1.378755660269602,207518.57286982232,8132881.815192892
R-61435,ALF|Pasta|Mac & Cheese,OK - AL FORNO,400.0,985.7505393828383,1.0186496587458747,187849.46731133116,8791097.33230363
R-56689,SQR|Spin Mushroom Lasagna,OK - SQUARE MEAL,300.0,1054.656883924794,1.0588716421856639,164432.46613396003,8050430.206321974
R-68211,TOAST|Blistered Tomato,OK - VEGETARIAN KITCHEN,575.0000000000189,955.2464220186043,0.8174638831888824,214666.82503003886,7085697.905111697
R-54202,VEG|Bibimbap Bowl,OK- VEGETARIAN KITCHEN FEATURE,412.0,657.6056809505134,0.5469056333386467,129712.38608246049,2611036.7470258307
R-61700,VEG|Black Pepper Tofu Bowl,OK- VEGETARIAN KITCHEN FEATURE,340.0,452.0016750998325,0.2101928558769928,78308.4981995688,524701.2217921232
R-32886,VEG|Curried Chickpea Bowl,OK - VEGETARIAN KITCHEN,410.5000048262502,650.095148928048,0.3579531423754342,128099.83779657868,2060023.1924830836
R-61748,Veg|Loaded Sweet Potato.,OK - VEGETARIAN KITCHEN,520.0,420.5361267578119,0.2701838754815851,15499.228831603803,953760.4248124195
R-36568,VEG|Pasta|Spinach Avocado,OK - VEGETARIAN KITCHEN,267.5,305.07238072191205,0.23274700546433064,46050.76752660748,1781649.4820129501
R-35319,VEG|SOUP|Miso Dumpling ,OK- VEGETARIAN KITCHEN FEATURE,508.0000011,446.2980562912083,0.24495261712934724,173287.28444486574,1442194.365902168
R-27405,VEG|Southwest Bowl,OK - VEGETARIAN KITCHEN,350.0,492.1163536396756,0.27533886588481965,83121.89237618662,1417319.834377742
R-35461,VEG|Tabbouleh Bowl,OK - VEGETARIAN KITCHEN,400.5000024262501,604.0277674006921,0.3118413083135264,142332.45878255574,7357077.332326787
R-55152,VEG|Tempe Enchilada,OK - VEGETARIAN KITCHEN,346.00000375000013,555.3499574823705,0.5371947476557524,107973.7208266766,4211492.373757147
R-58716,VEG|Toast|Mushroom,OK - VEGETARIAN KITCHEN,221.99999040000077,328.9257049242513,0.3384997100282659,65417.19283865885,2278806.1390384506
R-64883,VEG|Vegan Smash Burger,OK - VEGETARIAN KITCHEN,345.0,424.51463520206846,0.287788790259633,48723.19431415179,1669904.5758429859
R-31947,CEREAL|Hot|Oatmeal,OK - SOUP ,478.1049,371.1266961933333,0.10646459999999999,106088.52348999998,3858014.8845466664
R-12347,GRL|Veg Burger|Black Bean,OK - GRILL KITCHEN DAY,360.0,534.7548932691586,0.371818636697159,55202.97089042936,1960946.8655877132
R-36666,VEG|Bowl|Five Alarm,OK- VEGETARIAN KITCHEN FEATURE,356.0,580.8024050833872,0.45556131097661634,120051.46445335889,1466166.7628384207
R-35341,VEG|Bowl|Polenta,OK - SIDES,265.0,698.0206172383419,0.6414332686106833,61748.08395196772,3416432.954390747
R-48488,VEG|Huevos Rancheros,OK - VEGETARIAN KITCHEN,231.00000187500007,533.4633129573738,0.6139772203975877,90892.89682763141,3347850.6543531297
R-68190,VEG|Mushroom B'Fast Bowl,OK - VEGETARIAN KITCHEN,229.18749989891407,407.03542855511193,0.5421689050814413,56192.28349174076,2142369.5812206767
R-56509,VEG|Quesadilla|Breakfast,OK - VEGETARIAN KITCHEN,360.00000187500007,1299.4833583662512,1.5514355364162697,221661.09819541132,8780627.217998654
R-56688,VEG|Shakshuka,OK - VEGETARIAN KITCHEN,349.0000054400009,548.4254565502624,0.6499485029788296,87985.28449774183,3392340.5308256582
R-27272,VEG|Tuscan Breakfast Bowl,OK - SQUARE MEAL,383.0,538.1337351221786,0.4232539844908434,59998.41631113969,1543361.251608085
R-44308,BNO|Bowl Pulled Pork,OK - BURRITO KITCHEN ,485.0,2128.5955632684245,2.45492354782279,409890.3724988506,10378529.821549889
R-67993,BOWL|Japan,OK - FLEX KITCHEN,220.0,197.59613980727732,0.15415304925273676,37001.3296874525,1995399.4949638532
R-67987,BOWL|Mediterranean,OK - FLEX KITCHEN,195.0,398.39347505635357,0.30320035977594,96441.42351049818,2768891.5244169314
R-67988,BOWL|Mexico,OK - FLEX KITCHEN,200.0,327.3496854006331,0.16053453950724642,78180.5995864118,1593833.1194040638
R-67989,BOWL|Thai,OK - FLEX KITCHEN,181.0,250.3034887058754,0.10955068318822388,104277.01191243553,1558531.5627373208
R-68195,BOWL|Vietnam,OK - FLEX KITCHEN,170.0,309.20616242204903,0.09472503923799701,89333.82426269974,3037905.4009852214
R-68206,BOWL|Westcoast Winter,OK - SIDES,210.0,433.3965374805573,0.3092981650740062,97198.34070965505,3390747.5339862634
R-37170,CST|Beef ,OK - CUSTOM KITCHEN,594.0,3995.730837773288,3.1679354541951312,235635.4304412159,6895122.872954522
R-37171,CST|Chicken,OK - CUSTOM KITCHEN,594.0,949.4159203880841,1.6082249726900302,132419.26323458322,1719305.1456203375
R-51828,CST|Fried Rice Friday|Meat,OK - CUSTOM KITCHEN,758.999999993,2041.3474474703282,1.8330921001375011,387214.5899277228,6550826.732325434
R-37173,CST|Tofu,OK - CUSTOM KITCHEN,599.0,646.6028377732881,0.4174354541951324,93641.43044121585,1686679.872954521
R-54174,GLB|Beef Rendang,OK - GLOBAL KITCHEN ,229.0,3369.2470894818803,2.4971493431878105,197223.0462917582,4833845.964657173
R-56895,GLB|Brussel Sprout Pasta,OK - GLOBAL KITCHEN ,337.0,697.801398171994,0.4231230933976627,99936.38834574369,4863491.516202321
R-29391,GLB|Chicken Kung Pao,OK - GLOBAL KITCHEN ,327.0,679.761486832197,1.1440882965191874,103117.23927888548,3506389.398621928
R-45419,GLB|Dan Dan Noodle|Pork,OK - GLOBAL KITCHEN ,305.0,608.3384620687519,0.7265910429238692,105825.98089664272,3292207.0890191845
R-44866,GLB|Dan Dan Noodle|Tofu,OK - GLOBAL KITCHEN ,415.0,364.99151937333556,0.32414214206492203,52982.05842637302,1750095.8202374363
R-44362,GLB|Fried Cauliflower Bowl,OK - GLOBAL KITCHEN ,220.50000002625,297.96677796775384,0.15117225317607597,44022.82864022321,2565218.9963573483
R-56835,GLB|Ginger Beef,OK - GLOBAL KITCHEN ,270.0,1932.8249652550182,1.5158905132523555,156681.8120232041,3663360.481758521
R-68209,GLB|Poblano Pork Stew,OK - GLOBAL KITCHEN ,205.0,1063.3754812740638,1.2739122342360334,180582.50152324798,4825498.356045006
R-68202,GLB|Sesame Tofu & Broccoli,OK - GLOBAL KITCHEN ,207.0,222.90174794030972,0.10181750444213854,54562.41504031478,545910.9781980435
R-37093,GLB|Spaghetti & Meatballs,OK - GLOBAL KITCHEN ,432.0,4470.8791976757375,3.6118269002267573,233940.7475170068,8631916.731519274
R-50694,GLB|Spaghetti Puttanesca,OK - GLOBAL KITCHEN ,181.0,261.181220260421,0.21410606210675315,42874.48286352023,1761262.8897372494
R-43691,GLB|Spicy Eggplant & Basil,OK - GLOBAL KITCHEN ,360.0,415.46312911698874,0.21844170019502807,81535.28141026912,604370.9526039105
R-50700,GLB|Teriyaki Tofu Bowl,OK - GLOBAL KITCHEN ,375.0,486.7260874436592,0.26185685345531395,102287.72559322596,1216329.9809956711
R-61691,GLB|Tofu Jambalaya,OK - GLOBAL KITCHEN ,272.0,280.4300218371376,0.19289457871863683,41037.77428596345,686525.1353384785
R-68705,SKEWER|Teriyaki,OK - SIDES,80.0,231.84134406222225,0.5904510466777777,18755.949220666665,25096.25108111111
R-62630,SQR|Citrus Soy Pork Skewer,OK - SQUARE MEAL,194.92889620000005,1729.1407656592876,2.282878451840277,323330.5552238543,10307373.972277146
R-62503,SQR|Grilled Salmon ,OK - SQUARE MEAL,135.0,649.8983813373242,0.8577020168488803,189036.74052444712,1119016.4730416283
R-55609,SQR|Veg Fried Rice,OK - SQUARE MEAL,170.0,175.10933647138518,0.09834892453428455,74436.86235543188,364153.2929835329
R-31948,CEREAL|Hot|Congee,OK - SOUP ,498.176,115.497551984925,0.03543847996050001,68549.45839990501,212257.96959715005
R-37429,G&G|Salad|Caesar Kale,PRODUCTION FOOD,234.000000000004,0.0,0.0,0.0,0.0
R-50504,GRL|Philly Cheesesteak,OK - GRILL KITCHEN DAY,234.00000180400008,4128.205549266946,3.3516988781967583,214936.59454428058,8420618.04664014
R-35313,GRL|Salad|Caesar,OK - GRILL KITCHEN DAY,170.50000002625,296.51818335981005,0.267508800038866,39731.49424300909,1946626.614498797
R-43677,GRL|Salad|Santa Fe,OK - GRILL KITCHEN DAY,255.0,583.0951251287086,0.4867489710782525,106906.23928580206,3509646.9298077626
R-43746,GRL|Salad|Signature,OK - GRILL KITCHEN DAY,215.0,201.5996263663743,0.15587162200011292,22630.357670779664,1179237.3483726229
R-57819,GRL|Salad|Spicy Caesar,OK - GRILL KITCHEN DAY,165.50000002625,256.39108960580944,0.2340060095199731,32748.320310848412,1582287.6321003616
R-56491,GRL|Sandwich|Bahn Mi,OK - GRILL KITCHEN DAY,226.00000144000006,639.2894601892991,1.355289847466842,57686.67382592181,603001.6171034866
R-58430,POP|Crostini|Beet Goat Cheese,SPECIALS,177.000000624,508.02254751771426,0.42559794486176694,66743.47922652026,3232559.6391347637
R-56901,SALAD|Green Papaya,OK - SQUARE MEAL,207.0,165.37806588742555,0.1189303154606198,23104.22160838095,1520173.8462167194
R-67823,SALAD|UBC Farm Root Veg,OK - SIDES,180.0,385.9364967324581,0.31272521103132456,59151.12699731653,3323755.1190694794
R-54377,SANDWICH|Avo BLT ,OK - SANDWICH KITCHEN,309.9818200497382,1570.318156071204,1.8188302027327852,273751.8787745115,8447104.179957582
R-68143,SANDWICH|Chicken Caesar Wrap,OK - SANDWICH KITCHEN EVENTS,300.00000512500014,866.0963637547347,1.626868747795501,101022.64791726964,2411812.4614684973
R-61321,SANDWICH|Grilled Veg,OK - SANDWICH KITCHEN EVENTS,1040.00000000009,1667.0236852053524,1.5752278231860743,415314.2132250944,13510066.389874738
R-68075,SANDWICH|Tofu Bahn Mi,OK - SANDWICH KITCHEN,226.00000144000006,435.43161152798154,0.21095007996834558,21213.99199470278,658922.8974507612
R-37630,SIDE|Soup|Miso,OK - SOUP ,454.0,92.1575735,0.03170055,890.8615,5481.9365
R-27383,VEG|Incredibowl,OK - VEGETARIAN KITCHEN,335.60000002625003,276.28762933772794,0.15493788535209962,79064.22797299654,3593703.7257026904
