ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-62890,,CK|G&G|Pot|Seasonal Fruit.,1.0,ea,1.0,ea,PRODUCTION FOOD
I-66030,,CK|Pot|Mango Pudding 6ea,1.0,ea,6.0,CT,PRODUCTION FOOD
I-21728,,CLOVERLEAF TRAD HUMMUS SNACKS,12.0,ea,1.0,ea,MM Grocery
I-46311,,COCONUT CLUSTER PU,1.0,ea,1.0,pak,CANDIES SNACKS
I-31093,,COKE LIFE 500ML,24.0,500ML,1.0,ea,BEVERAGE
I-61329,,COKE VAN 500ML,24.0,bottle,1.0,bottle,BEVERAGE
I-4344,,COLLARDS 24CT,10.0,lb,0.5,CT,PRODUCE
I-64917,,COOKIE SANDWICH RASP GF,12.0,ea,1.0,each,BAKED GOODS
I-6875,,CORN WHL*KERNEL FRZN,2.0,bag,1.0,Kg,PRODUCE
I-64921,,CUPCAKE COCONUT GF VEGAN,12.0,each,1.0,each,BAKED GOODS
I-41642,,DDP BULK BANANA CHIPS,6356.0,g,1.0,g,"MM Snack Nuts, Fruit, Mixes"
I-43973,,DOLE FruitPud Mango,6.0,ea,1.0,ea,MM Snack Popcorn & Other
I-55664,,EASTER|Pot|Chia Pudding Lemon,1.0,each,1.0,each,PRODUCTION FOOD
I-2163,,EGG PATTY FRIED NATURAL SHAPED,144.0,PTN,1.0,PTN,DAIRY
I-1659,,FANTA ORANGE 473ML,12.0,473ML,1.0,473ML,BEVERAGE
I-19898,,FUDGE - CHECKERS 155g,12.0,ea,1.0,ea,FOOD - GROCERY
I-45535,,G&G|Pot|Bean & Corn ,1.0,ea,1.0,each,PRODUCTION FOOD
I-16187,,GOJOOCHANG,14.0,Kg,1.0,Kg,FOOD - GROCERY
I-4981,,HERB BASIL FRESH,1.0,pak,8.0,oz,PRODUCE
I-10280,,HERB PARSLEY UBC,1.0,lb,16.0,oz,PRODUCE
I-41251,,HUNTS PUDDING CHOCOLATE ,12.0,ea,1.0,ea,MM Snack Popcorn & Other
I-41252,,HUNTS Pudding Vanilla,12.0,ea,1.0,ea,FOOD - GROCERY
I-49562,,ICE TEA GOLD PEAK GRN PEACH,12.0,ea,1.0,ea,BEVERAGE
I-49642,,JUICE COLD PRESS BIG BANG ,6.0,ea,1.0,ea,BEVERAGE
I-49643,,JUICE COLD PRESS HIGH ACHIEV,6.0,ea,1.0,ea,BEVERAGE
I-49644,,JUICE COLD PRESS MORNING GLORY,6.0,ea,1.0,ea,BEVERAGE
I-49645,,JUICE COLD PRESS UNDERCOVER,6.0,ea,1.0,ea,BEVERAGE
I-7702,,KAMUT,6.0,box,0.908,Kg,FOOD - GROCERY
I-43986,,KELLOGGS Fun Pack Cereal,15.0,ea,1.0,ea,MM Grocery Cereal
I-8033,,LAMB STEW BNLS CDN,5.0,Kg,1.0,Kg,MEAT
I-54757,,LAMON CAFE ALMOND,1.0,each,1.0,each,CANDIES SNACKS
I-54756,,LAMON CHOC ALMOND,1.0,each,1.0,each,CANDIES SNACKS
I-54758,,LAMON CHOC COCON ALMOND,1.0,each,1.0,each,CANDIES SNACKS
I-54761,,LAMON CHOC CRANBERRY,1.0,each,1.0,each,CANDIES SNACKS
I-54759,,LAMON CHOC PISTACHIO,1.0,each,1.0,each,CANDIES SNACKS
I-54755,,LAMON CHOC RAISINS,1.0,each,1.0,each,CANDIES SNACKS
I-44105,,LOOP Beach Bum,6.0,ea,1.0,ea,BEVERAGE
I-52122,,LOOP King of the Hill,6.0,ea,1.0,ea,BEVERAGE
I-52124,,LOOP Loco Local,6.0,ea,1.0,ea,BEVERAGE
I-2267,,MILK 2 GO BANANA 473ML,6.0,CT,1.0,473ML,DAIRY
I-11364,,MILK SKIM 237ml,1.0,CT,1.0,CT,DAIRY
I-54484,,MORIYAMA COFFEE LATTE,1.0,each,1.0,each,FOOD - GROCERY
I-54482,,MORIYAMA MATCHA LATTE,1.0,each,1.0,each,FOOD - GROCERY
I-54483,,MORIYAMMA TEA LATTE,1.0,each,1.0,each,FOOD - GROCERY
I-43988,,NATURE VALLEY Trail Fruit Nut,12.0,ea,1.0,ea,FOOD - GROCERY
444,,NATURE VLY SWEET SALTY MIX NUT,12.0,ea,1.0,ea,ZDONT USE FOOD CEREL/ENERY BAR
I-49871,,NORA Seaweed Snack Temp Orig,12.0,ea,1.0,ea,FOOD - GROCERY
I-30908,,NUT ALMOND UNSALTED BULK,11340.0,g,1.0,g,CANDIES SNACKS
I-40968,,ONIONS FRENCH*FRIED,6.0,bag,680.0,g,FOOD - GROCERY
I-4748,,"ONIONS RED DICED 3/4 US""",5.0,lb,1.0,lb,PRODUCE
I-17571,,OYSTER N/SHELL CHEF CREEK OW,1.0,DOZ,1.0,DOZ,SEAFOOD
I-2642,,PANCAKE BUTTERMILK*4IN,1.0,cs,216.0,CT,FOOD - GROCERY
x128,,PEPP FARM GOLDFISH ORIGINAL,12.0,ea,1.0,ea,MM Grocery Cookie Cracker
1-,,PEPP GOLDFISH CHEDDAR,12.0,ea,1.0,ea,MM Grocery Cookie Cracker
I-39693,,PEPPER SWEET RED RST TFC,6.0,can,2.56,L,FOOD - GROCERY
I-48660,,"PIZZA 6"" Pepperoni",18.0,ea,1.0,ea,MEAT
I-53226,,"PIZZA 6"" Three Cheese",18.0,ea,1.0,ea,MEAT
I-3902,,PORK CUTLET 4Z BRD FZN,40.0,CT,1.0,CT,MEAT
I-46902,,POWERADE ZERO GRAPE 710ML,12.0,710ml,1.0,710ml,BEVERAGE
I-19899,,PRETZEL CHOCOLATE CARAMEL,24.0,ea,1.0,ea,BAKED GOODS
I-41235,,PROTEIN ENRGY BALL CHOC PB,12.0,ea,1.0,ea,FOOD - GROCERY
I-32323,,PUDDING YORKSHIRE*MINI ,144.0,ea,1.0,ea,BAKED GOODS
I-3487,,RICE SUSHI*CALROSE,20.0,Kg,1.0,Kg,FOOD - GROCERY
I-1618,,ROOT BEER*BQ 500ML,24.0,500ML,1.0,500ML,BEVERAGE
I-16198,,SAL STEELHEAD TRIM OW,1.0,lb,1.0,lb,SEAFOOD
I-12181,,SALT SEA KOSHER COARSE,2.27,Kg,2.205,lb,FOOD - GROCERY
I-56710,,SAUCE RED HOT TABASCO,2.0,JUG,1.89,L,FOOD - GROCERY
I-67358,,SAUCE TOMATO POUCH,6.0,POUCH,2.84,L,FOOD - GROCERY
I-63690,,SAUSAGE ROLL EACH,1.0,ea,1.0,ea,BAKED GOODS
I-46940,,SIMPLY Lemonade 340ml,12.0,each,1.0,CT,BEVERAGE
I-57543,,SMOOTHIE COCONUT & PINEAPPLE,6.0,each,1.0,each,BEVERAGE
I-57540,,SMOOTHIE EXTREME GREEN,6.0,each,1.0,each,BEVERAGE
I-57541,,SMOOTHIE MANGO & PASSIONFRUIT,6.0,each,1.0,each,BEVERAGE
I-57542,,SMOOTHIE RASPBRY CHERRY FRUIT ,6.0,each,1.0,each,BEVERAGE
I-62666,,SOUP GOODLY BEEF MUSHROOM BARL,5.0,bag,4.0,L,FOOD - GROCERY
I-61482,,SOUP GOODLY CARROT,5.0,bag,4.0,L,FOOD - GROCERY
I-62665,,SOUP GOODLY CHICKEN ORZO,5.0,bag,4.0,L,FOOD - GROCERY
I-55667,,SOUP GOODLY POTATO,5.0,bag,4.0,L,FOOD - GROCERY
I-64023,,SOUP GOODLY TOMATO COCONUT,5.0,bag,4.0,L,FOOD - GROCERY
I-9381,,SOUR CREAM*4L,1.0,TUB,4.0,L,DAIRY
I-1732,,SPRITE 355ML,24.0,355ML,1.0,CT,BEVERAGE
I-13795,,STEAZ SUPERFRUIT ICED TEAZ,12.0,CT,1.0,CT,BEVERAGE
I-43547,,"STRAW PPR GIANT NOWRAP WHT 10""",2800.0,ea,1.0,each,DISPOSABLES
I-5024,,STRAWBERRIES WHOLE IQF,2.0,bag,2.5,Kg,PRODUCE
I-58397,,STRUDEL PETITE CHERRY,120.0,each,1.0,each,BAKED GOODS
I-65992,,"TART GF PECAN 4""",12.0,ea,1.0,ea,BAKED GOODS
I-38957,,"TART PUMPKIN 4"" AUNTIE AUDREY'",12.0,ea,1.0,ea,BAKED GOODS
I-19617,,TOMATILLO FRESH,1.0,lb,1.0,lb,PRODUCE
I-29388,,TORTILLA FLOUR 4.5 IN,25.0,DOZ,12.0,CT,BAKED GOODS
I-1149,,TORTILLA SUNDRIED TOMATO 10IN,12.0,pak,10.0,CT,BAKED GOODS
I-1468,,VANILLA PASTE 32 OZ COBRA,32.0,fl oz,1.0,fl oz,BAKING-RAW INGREDIENTS
I-6781,,VEAL BONES KNUCKLE ,1.0,Kg,1.0,Kg,MEAT
I-9662,,VEAL BONES MARROW,1.0,Kg,1.0,Kg,MEAT
I-60536,,WAFERS CHOC SEMI SWEET 52%,4.0,pak,2.5,Kg,FOOD - GROCERY
I-17622,,WAFFLES BLUBRRY - GF/WF,12.0,box,6.0,ea,FOOD - GROCERY
I-45754,,WATER ACTIVE LEMON LIME ,12.0,450ML,1.0,450ML,BEVERAGE
I-45755,,WATER ACTIVE ORANGE MANGO,12.0,450ML,1.0,450ML,BEVERAGE
I-45756,,WATER ACTIVE STRAWB BLK CHERRY,12.0,450ML,1.0,450ML,BEVERAGE
I-43251,,WATER FRUIT 500ML PINEAPPLE ,12.0,500ML,1.0,bottle,BEVERAGE
