invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Food Category,Category ID
250588,1061823327,233.5,4536,3.0,12.9,12.9,CT,4.3,broccoli us,2023-03-29,FRESH POINT,83,B,Y,3.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,Y,0,cabbages and other brassicas (broccoli),36.0
247868,1061818276,252.8,4536,4.0,17.2,17.2,CT,4.3,broccoli us,2023-03-02,FRESH POINT,88,B,Y,4.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,Y,0,cabbages and other brassicas (broccoli),36.0
251750,1061825295,468.6,4536,4.0,17.2,17.2,CT,4.3,broccoli us,2023-04-06,FRESH POINT,83,B,Y,4.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250688,1061823670,521.25,4536,6.0,25.8,25.8,CT,4.3,broccoli us,2023-03-30,FRESH POINT,17,B,Y,6.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,Y,0,cabbages and other brassicas (broccoli),36.0
251699,1061825047,445.05,4536,6.0,25.8,25.8,CT,4.3,broccoli us,2023-04-06,FRESH POINT,17,B,Y,6.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252408,1061827829,1185.15,4536,6.0,37.2,37.2,CT,6.2,broccoli us,2023-04-21,FRESH POINT,17,B,Y,6.0,CT,23,4,PRODUCE,0212100,N,1.0,1.0,CT,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
254179,1061827961,-76.15,4538,-1.0,-76.15,-76.15,cs,76.15,broccoli crowns   ice-less,2023-04-21,FRESH POINT,81,C,Y,-20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250205,1061822720,1788.85,4538,1.0,46.85,46.85,cs,46.85,broccoli crowns   ice-less,2023-03-24,FRESH POINT,51,B,N,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250803,1061823663,1429.1,4538,1.0,50.45,50.45,cs,50.45,broccoli crowns   ice-less,2023-03-30,FRESH POINT,51,B,N,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251879,1061826121,1510.0,4538,1.0,62.95,62.95,cs,62.95,broccoli crowns   ice-less,2023-04-13,FRESH POINT,51,B,N,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252194,1061826838,866.9,4538,1.0,76.15,76.15,cs,76.15,broccoli crowns   ice-less,2023-04-17,FRESH POINT,51,B,Y,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252196,1061827040,1187.1,4538,1.0,76.15,76.15,cs,76.15,broccoli crowns   ice-less,2023-04-18,FRESH POINT,51,B,N,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252203,1061827289,1273.0,4538,1.0,76.15,76.15,cs,76.15,broccoli crowns   ice-less,2023-04-19,FRESH POINT,51,B,N,20.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
247723,1061818080,2562.75,4538,2.0,92.8,92.8,cs,46.4,broccoli crowns   ice-less,2023-03-01,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
247966,1061818272,3124.2,4538,2.0,92.8,92.8,cs,46.4,broccoli crowns   ice-less,2023-03-02,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248659,1061819640,2396.55,4538,2.0,92.8,92.8,cs,46.4,broccoli crowns   ice-less,2023-03-09,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248756,1061819638,2042.8,4538,2.0,92.8,92.8,cs,46.4,broccoli crowns   ice-less,2023-03-09,FRESH POINT,81,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250300,1061822568,3885.2,4538,2.0,93.7,93.7,cs,46.85,broccoli crowns   ice-less,2023-03-24,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250199,1061822560,2035.35,4538,2.0,93.7,93.7,cs,46.85,broccoli crowns   ice-less,2023-03-24,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250615,1061823207,1944.3,4538,2.0,100.9,100.9,cs,50.45,broccoli crowns   ice-less,2023-03-28,FRESH POINT,51,B,Y,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250796,1061823323,1037.25,4538,2.0,100.9,100.9,cs,50.45,broccoli crowns   ice-less,2023-03-29,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251178,1061823940,970.7,4538,2.0,100.9,100.9,cs,50.45,broccoli crowns   ice-less,2023-03-31,FRESH POINT,81,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250809,1061823931,1701.0,4538,2.0,100.9,100.9,cs,50.45,broccoli crowns   ice-less,2023-03-31,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251252,1061824262,2037.1,4538,2.0,114.8,114.8,cs,57.4,broccoli crowns   ice-less,2023-04-03,FRESH POINT,51,B,Y,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251463,1061824511,3571.35,4538,2.0,114.8,114.8,cs,57.4,broccoli crowns   ice-less,2023-04-04,FRESH POINT,9,B,Y,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251379,1061824755,1700.95,4538,2.0,114.8,114.8,cs,57.4,broccoli crowns   ice-less,2023-04-05,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251384,1061825294,379.05,4538,2.0,124.5,124.5,cs,62.25,broccoli crowns   ice-less,2023-04-06,FRESH POINT,51,B,Y,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251872,1061826022,1784.75,4538,2.0,125.9,125.9,cs,62.95,broccoli crowns   ice-less,2023-04-12,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251643,1061826030,1421.1,4538,2.0,125.9,125.9,cs,62.95,broccoli crowns   ice-less,2023-04-12,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252445,1061827498,1496.25,4538,2.0,152.3,152.3,cs,76.15,broccoli crowns   ice-less,2023-04-20,FRESH POINT,9,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252885,1061827821,2814.55,4538,2.0,152.3,152.3,cs,76.15,broccoli crowns   ice-less,2023-04-21,FRESH POINT,51,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252504,1061827825,3028.85,4538,2.0,152.3,152.3,cs,76.15,broccoli crowns   ice-less,2023-04-21,FRESH POINT,81,B,N,40.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248580,1061818898,2063.3,4538,3.0,139.2,139.2,cs,46.4,broccoli crowns   ice-less,2023-03-06,FRESH POINT,51,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248752,1061819383,4015.0,4538,3.0,139.2,139.2,cs,46.4,broccoli crowns   ice-less,2023-03-08,FRESH POINT,81,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248660,1061819936,3320.75,4538,3.0,139.2,139.2,cs,46.4,broccoli crowns   ice-less,2023-03-10,FRESH POINT,9,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248628,1061820099,1735.85,4538,3.0,139.2,139.2,cs,46.4,broccoli crowns   ice-less,2023-03-10,FRESH POINT,51,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248835,1061820203,3292.4,4538,3.0,140.55,140.55,cs,46.85,broccoli crowns   ice-less,2023-03-13,FRESH POINT,81,B,Y,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249273,1061820479,2814.55,4538,3.0,140.55,140.55,cs,46.85,broccoli crowns   ice-less,2023-03-14,FRESH POINT,51,B,Y,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249194,1061820708,2396.5,4538,3.0,140.55,140.55,cs,46.85,broccoli crowns   ice-less,2023-03-15,FRESH POINT,9,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250299,1061822256,2413.0,4538,3.0,140.55,140.55,cs,46.85,broccoli crowns   ice-less,2023-03-23,FRESH POINT,9,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251162,1061823213,3105.65,4538,3.0,151.35,151.35,cs,50.45,broccoli crowns   ice-less,2023-03-28,FRESH POINT,9,B,Y,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251464,1061824763,2415.65,4538,3.0,172.2,172.2,cs,57.4,broccoli crowns   ice-less,2023-04-05,FRESH POINT,9,B,N,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251864,1061825715,1280.1,4538,3.0,188.85,188.85,cs,62.95,broccoli crowns   ice-less,2023-04-11,FRESH POINT,51,B,Y,60.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
247968,1061818520,3416.0,4538,4.0,185.6,185.6,cs,46.4,broccoli crowns   ice-less,2023-03-03,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248761,1061818903,4211.8,4538,4.0,185.6,185.6,cs,46.4,broccoli crowns   ice-less,2023-03-06,FRESH POINT,81,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248656,1061819384,3591.36,4538,4.0,185.6,185.6,cs,46.4,broccoli crowns   ice-less,2023-03-08,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248995,1061820488,3238.45,4538,4.0,187.4,187.4,cs,46.85,broccoli crowns   ice-less,2023-03-14,FRESH POINT,9,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250297,1061822019,3035.1,4538,4.0,187.4,187.4,cs,46.85,broccoli crowns   ice-less,2023-03-22,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249845,1061822255,2380.9,4538,4.0,187.4,187.4,cs,46.85,broccoli crowns   ice-less,2023-03-23,FRESH POINT,81,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251163,1061823331,2845.4,4538,4.0,201.8,201.8,cs,50.45,broccoli crowns   ice-less,2023-03-29,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250748,1061823667,3707.9,4538,4.0,201.8,201.8,cs,50.45,broccoli crowns   ice-less,2023-03-30,FRESH POINT,81,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251165,1061823668,1650.55,4538,4.0,201.8,201.8,cs,50.45,broccoli crowns   ice-less,2023-03-30,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251216,1061823941,3385.35,4538,4.0,201.8,201.8,cs,50.45,broccoli crowns   ice-less,2023-03-31,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251468,1061825046,4353.7,4538,4.0,249.0,249.0,cs,62.25,broccoli crowns   ice-less,2023-04-06,FRESH POINT,9,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251642,1061825719,2146.7,4538,4.0,251.8,251.8,cs,62.95,broccoli crowns   ice-less,2023-04-11,FRESH POINT,9,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252004,1061826444,2993.45,4538,4.0,251.8,251.8,cs,62.95,broccoli crowns   ice-less,2023-04-14,FRESH POINT,9,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252290,1061827045,1608.55,4538,4.0,304.6,304.6,cs,76.15,broccoli crowns   ice-less,2023-04-18,FRESH POINT,9,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252497,1061827044,2029.85,4538,4.0,304.6,304.6,cs,76.15,broccoli crowns   ice-less,2023-04-18,FRESH POINT,81,B,Y,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252501,1061827497,1959.95,4538,4.0,304.6,304.6,cs,76.15,broccoli crowns   ice-less,2023-04-20,FRESH POINT,81,B,N,80.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248838,1061820486,3032.15,4538,5.0,234.25,234.25,cs,46.85,broccoli crowns   ice-less,2023-03-14,FRESH POINT,81,B,N,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249833,1061821166,3130.4,4538,5.0,234.25,234.25,cs,46.85,broccoli crowns   ice-less,2023-03-17,FRESH POINT,81,B,N,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249840,1061821795,3845.0,4538,5.0,234.25,234.25,cs,46.85,broccoli crowns   ice-less,2023-03-21,FRESH POINT,81,B,N,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250433,1061822567,4472.75,4538,5.0,234.25,234.25,cs,46.85,broccoli crowns   ice-less,2023-03-24,FRESH POINT,81,B,N,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
254167,1061824510,4602.8,4538,5.0,287.0,287.0,cs,57.4,broccoli crowns   ice-less,2023-04-04,FRESH POINT,81,B,Y,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252066,1061826442,3114.25,4538,5.0,314.75,314.75,cs,62.95,broccoli crowns   ice-less,2023-04-14,FRESH POINT,81,B,Y,100.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248305,1061818270,2686.7,4538,6.0,278.4,278.4,cs,46.4,broccoli crowns   ice-less,2023-03-02,FRESH POINT,81,B,N,120.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248312,1061818519,4630.1,4538,6.0,278.4,278.4,cs,46.4,broccoli crowns   ice-less,2023-03-03,FRESH POINT,81,B,N,120.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248768,1061819935,4436.15,4538,6.0,278.4,278.4,cs,46.4,broccoli crowns   ice-less,2023-03-10,FRESH POINT,81,B,N,120.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249836,1061821488,1554.7,4538,6.0,281.1,281.1,cs,46.85,broccoli crowns   ice-less,2023-03-20,FRESH POINT,81,B,N,120.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249843,1061822017,2182.1,4538,8.0,374.8,374.8,cs,46.85,broccoli crowns   ice-less,2023-03-22,FRESH POINT,81,B,N,160.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251513,1061825044,6932.15,4538,12.0,747.0,747.0,cs,62.25,broccoli crowns   ice-less,2023-04-06,FRESH POINT,81,B,Y,240.0,lb,23,4,PRODUCE,0212120,N,1.0,20.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248241,1061818522,210.95,4545,1.0,60.0,60.0,cs,60.0,broccolini us,2023-03-03,FRESH POINT,17,B,Y,18.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,Y,0,cabbages and other brassicas (broccoli),36.0
251698,1061824766,737.9,4545,1.0,60.0,60.0,cs,60.0,broccolini us,2023-04-05,FRESH POINT,17,B,N,18.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252408,1061827829,1185.15,4545,1.0,60.0,60.0,cs,60.0,broccolini us,2023-04-21,FRESH POINT,17,B,N,18.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250102,1061822021,513.95,4545,2.0,120.0,120.0,cs,60.0,broccolini us,2023-03-22,FRESH POINT,17,B,Y,36.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,Y,0,cabbages and other brassicas (broccoli),36.0
251697,1061824270,661.7,4545,2.0,120.0,120.0,cs,60.0,broccolini us,2023-04-03,FRESH POINT,17,B,Y,36.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
254455,1061823214,950.0,4545,5.0,300.0,300.0,cs,60.0,broccolini us,2023-03-28,FRESH POINT,17,B,N,90.0,CT,23,4,PRODUCE,0212300,N,1.0,18.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249833,1061821166,3130.4,4546,1.0,47.05,47.05,cs,47.05,brussel sprouts us,2023-03-17,FRESH POINT,81,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250299,1061822256,2413.0,4546,1.0,47.05,47.05,cs,47.05,brussel sprouts us,2023-03-23,FRESH POINT,9,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250433,1061822567,4472.75,4546,1.0,47.05,47.05,cs,47.05,brussel sprouts us,2023-03-24,FRESH POINT,81,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250615,1061823207,1944.3,4546,1.0,47.05,47.05,cs,47.05,brussel sprouts us,2023-03-28,FRESH POINT,51,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250796,1061823323,1037.25,4546,1.0,47.05,47.05,cs,47.05,brussel sprouts us,2023-03-29,FRESH POINT,51,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251250,1061824088,492.75,4546,1.0,49.2,49.2,cs,49.2,brussel sprouts us,2023-03-31,FRESH POINT,51,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251249,1061824087,1054.35,4546,1.0,49.2,49.2,cs,49.2,brussel sprouts us,2023-03-31,FRESH POINT,51,B,Y,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251872,1061826022,1784.75,4546,1.0,64.9,64.9,cs,64.9,brussel sprouts us,2023-04-12,FRESH POINT,51,B,Y,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252497,1061827044,2029.85,4546,1.0,75.3,75.3,cs,75.3,brussel sprouts us,2023-04-18,FRESH POINT,81,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
252446,1061827826,2013.9,4546,1.0,75.3,75.3,cs,75.3,brussel sprouts us,2023-04-21,FRESH POINT,9,B,N,25.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248305,1061818270,2686.7,4546,2.0,94.0,94.0,cs,47.0,brussel sprouts us,2023-03-02,FRESH POINT,81,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
247966,1061818272,3124.2,4546,2.0,94.0,94.0,cs,47.0,brussel sprouts us,2023-03-02,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
247846,1061818265,1978.9,4546,2.0,94.0,94.0,cs,47.0,brussel sprouts us,2023-03-02,FRESH POINT,51,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248762,1061819244,1021.15,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-07,FRESH POINT,81,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248656,1061819384,3591.36,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-08,FRESH POINT,9,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248659,1061819640,2396.55,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-09,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248588,1061819929,2175.45,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-10,FRESH POINT,51,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248660,1061819936,3320.75,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-10,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248768,1061819935,4436.15,4546,2.0,97.6,97.6,cs,48.8,brussel sprouts us,2023-03-10,FRESH POINT,81,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248838,1061820486,3032.15,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-14,FRESH POINT,81,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
248995,1061820488,3238.45,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-14,FRESH POINT,9,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250297,1061822019,3035.1,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-22,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249843,1061822017,2182.1,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-22,FRESH POINT,81,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
249845,1061822255,2380.9,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-23,FRESH POINT,81,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250300,1061822568,3885.2,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-24,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
250205,1061822720,1788.85,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-24,FRESH POINT,51,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251162,1061823213,3105.65,4546,2.0,94.1,94.1,cs,47.05,brussel sprouts us,2023-03-28,FRESH POINT,9,B,N,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
251165,1061823668,1650.55,4546,2.0,98.4,98.4,cs,49.2,brussel sprouts us,2023-03-30,FRESH POINT,9,B,Y,50.0,lb,23,4,PRODUCE,0214020,N,1.0,25.0,cs,2,Food,N,0,cabbages and other brassicas (broccoli),36.0
